Date,Genre,artist,lastPos,peakPos,rank,title,weeks
2016-12-25,hot-100,Shakira Featuring Maluma,24.887101848211547,19.39303971687043,34.179399281749916,Chantaje,18.0
2016-12-25,hot-100,Drake Featuring 21 Savage,24.887101848211547,28.0,34.179399281749916,Sneakin',14.0
2016-12-25,hot-100,Lil Yachty,24.887101848211547,49.0,34.179399281749916,1 Night,20.0
2016-12-25,hot-100,DJ ESCO Featuring Future & Lil Uzi Vert,24.887101848211547,50.0,34.179399281749916,Too Much Sauce,20.0
2016-12-25,hot-100,Childish Gambino,48.0,12.0,34.179399281749916,Redbone,43.0
2016-12-25,hot-100,Young Thug And Travis Scott Featuring Quavo,24.887101848211547,43.0,34.179399281749916,Pick Up The Phone,20.0
2016-12-25,hot-100,Post Malone Featuring Justin Bieber,0.0,19.39303971687043,34.179399281749916,Deja Vu,2.0
2016-12-25,hot-100,The Weeknd,50.0,31.0,34.179399281749916,Reminder,17.0
2016-12-25,hot-100,Blake Shelton,24.887101848211547,42.0,34.179399281749916,A Guy With A Girl,17.0
2016-12-25,hot-100,Fitz And The Tantrums,24.887101848211547,19.39303971687043,34.179399281749916,HandClap,20.0
2016-12-25,hot-100,The Weeknd,24.887101848211547,34.0,34.179399281749916,Six Feet Under,4.0
2016-12-25,hot-100,The Weeknd Featuring Kendrick Lamar,24.887101848211547,27.0,34.179399281749916,Sidewalks,4.0
2016-12-25,hot-100,Post Malone Featuring Quavo,0.0,8.0,34.179399281749916,Congratulations,40.0
2016-12-25,hot-100,Thomas Rhett,24.887101848211547,45.0,34.179399281749916,Star Of The Show,19.0
2016-12-25,hot-100,Tim McGraw,24.887101848211547,19.39303971687043,34.179399281749916,How I'll Always Be,12.0
2016-12-25,hot-100,Brett Young,24.887101848211547,47.0,34.179399281749916,Sleep Without You,18.0
2016-12-25,hot-100,Train,24.887101848211547,41.0,34.179399281749916,Play That Song,20.0
2016-12-25,hot-100,Andy Grammer,24.887101848211547,19.39303971687043,34.179399281749916,Fresh Eyes,18.0
2016-12-25,hot-100,Sundance Head,0.0,19.39303971687043,34.179399281749916,At Last,1.0
2016-12-25,hot-100,Clean Bandit Featuring Sean Paul & Anne-Marie,24.887101848211547,9.0,34.179399281749916,Rockabye,27.0
2016-12-25,hot-100,Kenny Chesney Featuring P!nk,24.887101848211547,29.0,34.179399281749916,Setting The World On Fire,20.0
2016-12-25,hot-100,Jon Pardi,24.887101848211547,37.0,34.179399281749916,Dirt On My Boots,20.0
2016-12-25,hot-100,The Weeknd,24.887101848211547,43.0,34.179399281749916,Die For You,3.0
2016-12-25,hot-100,Alessia Cara,0.0,19.39303971687043,34.179399281749916,How Far I'll Go,19.0
2016-12-25,hot-100,The Chainsmokers Featuring Phoebe Ryan,24.887101848211547,18.0,34.179399281749916,All We Know,16.0
2016-12-25,hot-100,PnB Rock,24.887101848211547,19.39303971687043,34.179399281749916,Selfish,19.0
2016-12-25,hot-100,Dwayne Johnson,24.887101848211547,19.39303971687043,34.179399281749916,You're Welcome,13.0
2016-12-25,hot-100,A Boogie Wit da Hoodie,24.887101848211547,19.39303971687043,34.179399281749916,My Sh*t,12.0
2016-12-25,hot-100,Marshmello,24.887101848211547,19.39303971687043,34.179399281749916,Alone,10.0
2016-12-25,hot-100,Rihanna,24.887101848211547,19.39303971687043,34.179399281749916,Sex With Me,15.0
2017-01-01,hot-100,The Weeknd Featuring Daft Punk,2.0,1.0,1.0,Starboy,30.0
2017-01-01,hot-100,Rae Sremmurd Featuring Gucci Mane,1.0,1.0,2.0,Black Beatles,27.0
2017-01-01,hot-100,The Chainsmokers Featuring Halsey,3.0,1.0,3.0,Closer,52.0
2017-01-01,hot-100,Bruno Mars,4.0,4.0,4.0,24K Magic,41.0
2017-01-01,hot-100,Zay Hilfigerrr & Zayion McCall,8.0,5.0,5.0,Juju On That Beat (TZ Anthem),21.0
2017-01-01,hot-100,Ariana Grande Featuring Nicki Minaj,5.0,4.0,6.0,Side To Side,28.0
2017-01-01,hot-100,DJ Snake Featuring Justin Bieber,9.0,4.0,7.0,Let Me Love You,33.0
2017-01-01,hot-100,Maroon 5 Featuring Kendrick Lamar,10.0,6.0,8.0,Don't Wanna Know,27.0
2017-01-01,hot-100,Machine Gun Kelly x Camila Cabello,14.0,4.0,9.0,Bad Things,23.0
2017-01-01,hot-100,Drake,12.0,8.0,10.0,Fake Love,25.0
2017-01-01,hot-100,Amine,16.0,11.0,11.0,Caroline,28.0
2017-01-01,hot-100,twenty one pilots,15.0,2.0,12.0,Heathens,39.0
2017-01-01,hot-100,Migos Featuring Lil Uzi Vert,26.0,1.0,13.0,Bad And Boujee,36.0
2017-01-01,hot-100,Alessia Cara,18.0,8.0,14.0,Scars To Your Beautiful,43.0
2017-01-01,hot-100,D.R.A.M. Featuring Lil Yachty,17.0,5.0,15.0,Broccoli,37.0
2017-01-01,hot-100,Mariah Carey,20.0,11.0,16.0,All I Want For Christmas Is You,19.0
2017-01-01,hot-100,Hailee Steinfeld & Grey Featuring Zedd,19.0,12.0,17.0,Starving,29.0
2017-01-01,hot-100,Zayn / Taylor Swift,6.0,2.0,18.0,I Don't Wanna Live Forever (Fifty Shades Darker),23.0
2017-01-01,hot-100,Young M.A,47.0,19.0,19.0,OOOUUU,20.0
2017-01-01,hot-100,Rihanna,27.0,5.0,20.0,Love On The Brain,31.0
2017-01-01,hot-100,Big Sean,31.0,6.0,21.0,Bounce Back,28.0
2017-01-01,hot-100,Sia Featuring Kendrick Lamar,28.0,18.0,22.0,The Greatest,23.0
2017-01-01,hot-100,Pentatonix,45.0,23.0,23.0,Hallelujah,11.0
2017-01-01,hot-100,Jon Bellion,36.0,16.0,24.0,All Time Low,22.0
2017-01-01,hot-100,The Weeknd Featuring Daft Punk,33.0,4.0,25.0,I Feel It Coming,26.0
2017-01-01,hot-100,Shawn Mendes,32.0,6.0,26.0,Treat You Better,39.0
2017-01-01,hot-100,Brenda Lee,48.0,14.0,27.0,Rockin' Around The Christmas Tree,18.0
2017-01-01,hot-100,Shawn Mendes,44.0,15.0,28.0,Mercy,32.0
2017-01-01,hot-100,Bobby Helms,46.0,29.0,29.0,Jingle Bell Rock,19.0
2017-01-01,hot-100,Martin Garrix & Bebe Rexha,35.0,24.0,30.0,In The Name Of Love,23.0
2017-01-01,hot-100,gnash Featuring Olivia O'Brien,25.0,10.0,31.0,I Hate U I Love U,39.0
2017-01-01,hot-100,Justin Timberlake,39.0,1.0,32.0,Can't Stop The Feeling!,52.0
2017-01-01,hot-100,Keith Urban,38.0,24.0,33.0,Blue Ain't Your Color,21.0
2017-01-01,hot-100,The Chainsmokers Featuring Daya,43.0,3.0,34.0,Don't Let Me Down,52.0
2017-01-01,hot-100,J. Cole,7.0,7.0,35.0,Deja Vu,20.0
2017-01-01,hot-100,Sia Featuring Sean Paul,41.0,1.0,36.0,Cheap Thrills,52.0
2017-01-01,hot-100,Niall Horan,50.0,20.0,37.0,This Town,22.0
2017-01-01,hot-100,Major Lazer Featuring Justin Bieber & MO,40.0,2.0,38.0,Cold Water,27.0
2017-01-01,hot-100,Rob $tone Featuring J. Davi$ & Spooks,49.0,29.0,39.0,Chill Bill,26.0
2017-01-01,hot-100,John Legend,37.0,23.0,40.0,Love Me Now,19.0
2017-01-01,hot-100,Gucci Mane Featuring Drake,0.0,41.0,41.0,Both,22.0
2017-01-01,hot-100,X Ambassadors,42.0,20.0,42.0,Unsteady,34.0
2017-01-01,hot-100,21 Savage & Metro Boomin Featuring Future,24.887101848211547,36.0,43.0,X,21.0
2017-01-01,hot-100,Jose Feliciano,0.0,44.0,44.0,Feliz Navidad,1.0
2017-01-01,hot-100,Pentatonix,0.0,26.0,45.0,"Mary, Did You Know?",7.0
2017-01-01,hot-100,Burl Ives,0.0,46.0,46.0,A Holly Jolly Christmas,1.0
2017-01-01,hot-100,Nat King Cole,0.0,38.0,47.0,The Christmas Song (Merry Christmas To You),8.0
2017-01-01,hot-100,Andy Williams,0.0,48.0,48.0,It's The Most Wonderful Time Of The Year,1.0
2017-01-01,hot-100,The Weeknd,24.887101848211547,16.0,49.0,Party Monster,19.0
2017-01-01,hot-100,Wham!,0.0,41.0,50.0,Last Christmas,2.0
2017-01-01,hot-100,Adele,24.887101848211547,26.0,34.179399281749916,Water Under The Bridge,22.0
2017-01-01,hot-100,Lil Uzi Vert,24.887101848211547,40.0,34.179399281749916,You Was Right,28.0
2017-01-01,hot-100,21 Savage & Metro Boomin,24.887101848211547,43.0,34.179399281749916,No Heart,19.0
2017-01-01,hot-100,J. Cole,13.0,13.0,34.179399281749916,Neighbors,6.0
2017-01-01,hot-100,Future Featuring Drake,24.887101848211547,14.0,34.179399281749916,Used To This,18.0
2017-01-01,hot-100,Auli'i Cravalho,24.887101848211547,41.0,34.179399281749916,How Far I'll Go,20.0
2017-01-01,hot-100,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",24.887101848211547,27.0,34.179399281749916,Do You Mind,20.0
2017-01-01,hot-100,Chris Brown Featuring Usher & Gucci Mane,0.0,40.0,34.179399281749916,Party,20.0
2017-01-01,hot-100,J. Cole,11.0,11.0,34.179399281749916,Immortal,5.0
2017-01-01,hot-100,Florida Georgia Line Featuring Tim McGraw,24.887101848211547,30.0,34.179399281749916,May We All,20.0
2017-01-01,hot-100,James Arthur,24.887101848211547,11.0,34.179399281749916,Say You Won't Let Go,49.0
2017-01-01,hot-100,Brett Eldredge,24.887101848211547,46.0,34.179399281749916,Wanna Be That Song,20.0
2017-01-01,hot-100,DJ ESCO Featuring Future & Lil Uzi Vert,24.887101848211547,50.0,34.179399281749916,Too Much Sauce,20.0
2017-01-01,hot-100,Little Big Town,24.887101848211547,34.0,34.179399281749916,Better Man,20.0
2017-01-01,hot-100,Shakira Featuring Maluma,24.887101848211547,19.39303971687043,34.179399281749916,Chantaje,18.0
2017-01-01,hot-100,Carrie Underwood,24.887101848211547,48.0,34.179399281749916,Dirty Laundry,16.0
2017-01-01,hot-100,Lil Yachty,24.887101848211547,49.0,34.179399281749916,1 Night,20.0
2017-01-01,hot-100,Childish Gambino,24.887101848211547,12.0,34.179399281749916,Redbone,43.0
2017-01-01,hot-100,Drake Featuring 21 Savage,24.887101848211547,28.0,34.179399281749916,Sneakin',14.0
2017-01-01,hot-100,Lady Gaga,24.887101848211547,4.0,34.179399281749916,Million Reasons,20.0
2017-01-01,hot-100,Blake Shelton,24.887101848211547,42.0,34.179399281749916,A Guy With A Girl,17.0
2017-01-01,hot-100,Steve Aoki & Louis Tomlinson,24.887101848211547,19.39303971687043,34.179399281749916,Just Hold On,6.0
2017-01-01,hot-100,Old Dominion,24.887101848211547,19.39303971687043,34.179399281749916,Song For Another Time,18.0
2017-01-01,hot-100,Young Thug And Travis Scott Featuring Quavo,24.887101848211547,43.0,34.179399281749916,Pick Up The Phone,20.0
2017-01-01,hot-100,Noah Cyrus Featuring Labrinth,0.0,46.0,34.179399281749916,Make Me (Cry),15.0
2017-01-01,hot-100,Thomas Rhett,24.887101848211547,45.0,34.179399281749916,Star Of The Show,19.0
2017-01-01,hot-100,Fitz And The Tantrums,24.887101848211547,19.39303971687043,34.179399281749916,HandClap,20.0
2017-01-01,hot-100,Tim McGraw,24.887101848211547,19.39303971687043,34.179399281749916,How I'll Always Be,12.0
2017-01-01,hot-100,Clean Bandit Featuring Sean Paul & Anne-Marie,24.887101848211547,9.0,34.179399281749916,Rockabye,27.0
2017-01-01,hot-100,Marshmello,24.887101848211547,19.39303971687043,34.179399281749916,Alone,10.0
2017-01-01,hot-100,Alessia Cara,24.887101848211547,19.39303971687043,34.179399281749916,How Far I'll Go,19.0
2017-01-01,hot-100,The Chainsmokers Featuring Phoebe Ryan,24.887101848211547,18.0,34.179399281749916,All We Know,16.0
2017-01-01,hot-100,J. Cole,21.0,21.0,34.179399281749916,Change,2.0
2017-01-01,hot-100,Jon Pardi,24.887101848211547,37.0,34.179399281749916,Dirt On My Boots,20.0
2017-01-01,hot-100,PnB Rock,24.887101848211547,19.39303971687043,34.179399281749916,Selfish,19.0
2017-01-01,hot-100,Dwayne Johnson,24.887101848211547,19.39303971687043,34.179399281749916,You're Welcome,13.0
2017-01-01,hot-100,Andy Grammer,24.887101848211547,19.39303971687043,34.179399281749916,Fresh Eyes,18.0
2017-01-01,hot-100,Brett Young,24.887101848211547,47.0,34.179399281749916,Sleep Without You,18.0
2017-01-01,hot-100,J. Cole,22.0,22.0,34.179399281749916,She's Mine Pt.1,2.0
2017-01-01,hot-100,J. Cole,24.0,24.0,34.179399281749916,Ville Mentality,2.0
2017-01-01,hot-100,DJ Luke Nasty,0.0,19.39303971687043,34.179399281749916,OTW,8.0
2017-01-01,hot-100,21 Savage,0.0,19.39303971687043,34.179399281749916,Red Opps,5.0
2017-01-01,hot-100,J. Cole,23.0,23.0,34.179399281749916,For Whom The Bell Tolls,2.0
2017-01-01,hot-100,The Weeknd,24.887101848211547,34.0,34.179399281749916,Six Feet Under,4.0
2017-01-01,hot-100,The Weeknd,24.887101848211547,31.0,34.179399281749916,Reminder,17.0
2017-01-01,hot-100,Train,24.887101848211547,41.0,34.179399281749916,Play That Song,20.0
2017-01-01,hot-100,The Weeknd Featuring Kendrick Lamar,24.887101848211547,27.0,34.179399281749916,Sidewalks,4.0
2017-01-01,hot-100,J. Cole,30.0,30.0,34.179399281749916,Foldin Clothes,2.0
2017-01-01,hot-100,Rae Sremmurd,0.0,26.0,34.179399281749916,Swang,26.0
2017-01-01,hot-100,Bruno Mars,0.0,33.0,34.179399281749916,Versace On The Floor,14.0
2017-01-08,hot-100,Rae Sremmurd Featuring Gucci Mane,2.0,1.0,1.0,Black Beatles,27.0
2017-01-08,hot-100,Migos Featuring Lil Uzi Vert,13.0,1.0,2.0,Bad And Boujee,36.0
2017-01-08,hot-100,The Weeknd Featuring Daft Punk,1.0,1.0,3.0,Starboy,30.0
2017-01-08,hot-100,The Chainsmokers Featuring Halsey,3.0,1.0,4.0,Closer,52.0
2017-01-08,hot-100,Bruno Mars,4.0,4.0,5.0,24K Magic,41.0
2017-01-08,hot-100,Zay Hilfigerrr & Zayion McCall,5.0,5.0,6.0,Juju On That Beat (TZ Anthem),21.0
2017-01-08,hot-100,Ariana Grande Featuring Nicki Minaj,6.0,4.0,7.0,Side To Side,28.0
2017-01-08,hot-100,DJ Snake Featuring Justin Bieber,7.0,4.0,8.0,Let Me Love You,33.0
2017-01-08,hot-100,Drake,10.0,8.0,9.0,Fake Love,25.0
2017-01-08,hot-100,D.R.A.M. Featuring Lil Yachty,15.0,5.0,10.0,Broccoli,37.0
2017-01-08,hot-100,Maroon 5 Featuring Kendrick Lamar,8.0,6.0,11.0,Don't Wanna Know,27.0
2017-01-08,hot-100,Machine Gun Kelly x Camila Cabello,9.0,4.0,12.0,Bad Things,23.0
2017-01-08,hot-100,twenty one pilots,12.0,2.0,13.0,Heathens,39.0
2017-01-08,hot-100,Amine,11.0,11.0,14.0,Caroline,28.0
2017-01-08,hot-100,Alessia Cara,14.0,8.0,15.0,Scars To Your Beautiful,43.0
2017-01-08,hot-100,Jon Bellion,24.0,16.0,16.0,All Time Low,22.0
2017-01-08,hot-100,Shawn Mendes,28.0,15.0,17.0,Mercy,32.0
2017-01-08,hot-100,Hailee Steinfeld & Grey Featuring Zedd,17.0,12.0,18.0,Starving,29.0
2017-01-08,hot-100,Young M.A,19.0,19.0,19.0,OOOUUU,20.0
2017-01-08,hot-100,Niall Horan,37.0,20.0,20.0,This Town,22.0
2017-01-08,hot-100,Big Sean,21.0,6.0,21.0,Bounce Back,28.0
2017-01-08,hot-100,Zayn / Taylor Swift,18.0,2.0,22.0,I Don't Wanna Live Forever (Fifty Shades Darker),23.0
2017-01-08,hot-100,Rihanna,20.0,5.0,23.0,Love On The Brain,31.0
2017-01-08,hot-100,Shawn Mendes,26.0,6.0,24.0,Treat You Better,39.0
2017-01-08,hot-100,Justin Timberlake,32.0,1.0,25.0,Can't Stop The Feeling!,52.0
2017-01-08,hot-100,Martin Garrix & Bebe Rexha,30.0,24.0,26.0,In The Name Of Love,23.0
2017-01-08,hot-100,Sia Featuring Kendrick Lamar,22.0,18.0,27.0,The Greatest,23.0
2017-01-08,hot-100,Keith Urban,33.0,24.0,28.0,Blue Ain't Your Color,21.0
2017-01-08,hot-100,Rob $tone Featuring J. Davi$ & Spooks,39.0,29.0,29.0,Chill Bill,26.0
2017-01-08,hot-100,Sia Featuring Sean Paul,36.0,1.0,30.0,Cheap Thrills,52.0
2017-01-08,hot-100,gnash Featuring Olivia O'Brien,31.0,10.0,31.0,I Hate U I Love U,39.0
2017-01-08,hot-100,Pentatonix,23.0,23.0,32.0,Hallelujah,11.0
2017-01-08,hot-100,Wham! Featuring George Michael,0.0,1.0,33.0,Careless Whisper,22.0
2017-01-08,hot-100,The Weeknd Featuring Daft Punk,25.0,4.0,34.0,I Feel It Coming,26.0
2017-01-08,hot-100,Mariah Carey,16.0,11.0,35.0,All I Want For Christmas Is You,19.0
2017-01-08,hot-100,21 Savage & Metro Boomin Featuring Future,43.0,36.0,36.0,X,21.0
2017-01-08,hot-100,The Chainsmokers Featuring Daya,34.0,3.0,37.0,Don't Let Me Down,52.0
2017-01-08,hot-100,Major Lazer Featuring Justin Bieber & MO,38.0,2.0,38.0,Cold Water,27.0
2017-01-08,hot-100,John Legend,40.0,23.0,39.0,Love Me Now,19.0
2017-01-08,hot-100,X Ambassadors,42.0,20.0,40.0,Unsteady,34.0
2017-01-08,hot-100,Wham!,50.0,41.0,41.0,Last Christmas,2.0
2017-01-08,hot-100,Lil Uzi Vert,24.887101848211547,40.0,42.0,You Was Right,28.0
2017-01-08,hot-100,21 Savage & Metro Boomin,24.887101848211547,43.0,43.0,No Heart,19.0
2017-01-08,hot-100,Adele,24.887101848211547,26.0,44.0,Water Under The Bridge,22.0
2017-01-08,hot-100,Florida Georgia Line Featuring Tim McGraw,24.887101848211547,30.0,45.0,May We All,20.0
2017-01-08,hot-100,J. Cole,35.0,7.0,46.0,Deja Vu,20.0
2017-01-08,hot-100,George Michael,0.0,1.0,47.0,Faith,21.0
2017-01-08,hot-100,Brett Eldredge,24.887101848211547,46.0,48.0,Wanna Be That Song,20.0
2017-01-08,hot-100,Auli'i Cravalho,24.887101848211547,41.0,49.0,How Far I'll Go,20.0
2017-01-08,hot-100,James Arthur,24.887101848211547,11.0,50.0,Say You Won't Let Go,49.0
2017-01-08,hot-100,PnB Rock,24.887101848211547,19.39303971687043,34.179399281749916,Selfish,19.0
2017-01-08,hot-100,Future Featuring Drake,24.887101848211547,14.0,34.179399281749916,Used To This,18.0
2017-01-08,hot-100,The Weeknd,49.0,16.0,34.179399281749916,Party Monster,19.0
2017-01-08,hot-100,Carrie Underwood,24.887101848211547,48.0,34.179399281749916,Dirty Laundry,16.0
2017-01-08,hot-100,Little Big Town,24.887101848211547,34.0,34.179399281749916,Better Man,20.0
2017-01-08,hot-100,DJ ESCO Featuring Future & Lil Uzi Vert,24.887101848211547,50.0,34.179399281749916,Too Much Sauce,20.0
2017-01-08,hot-100,Gucci Mane Featuring Drake,41.0,41.0,34.179399281749916,Both,22.0
2017-01-08,hot-100,Chris Brown Featuring Usher & Gucci Mane,24.887101848211547,40.0,34.179399281749916,Party,20.0
2017-01-08,hot-100,Thomas Rhett,24.887101848211547,45.0,34.179399281749916,Star Of The Show,19.0
2017-01-08,hot-100,Blake Shelton,24.887101848211547,42.0,34.179399281749916,A Guy With A Girl,17.0
2017-01-08,hot-100,J. Cole,24.887101848211547,13.0,34.179399281749916,Neighbors,6.0
2017-01-08,hot-100,Brett Young,24.887101848211547,47.0,34.179399281749916,Sleep Without You,18.0
2017-01-08,hot-100,Shakira Featuring Maluma,24.887101848211547,19.39303971687043,34.179399281749916,Chantaje,18.0
2017-01-08,hot-100,Jon Pardi,24.887101848211547,37.0,34.179399281749916,Dirt On My Boots,20.0
2017-01-08,hot-100,Young Thug And Travis Scott Featuring Quavo,24.887101848211547,43.0,34.179399281749916,Pick Up The Phone,20.0
2017-01-08,hot-100,Drake Featuring 21 Savage,24.887101848211547,28.0,34.179399281749916,Sneakin',14.0
2017-01-08,hot-100,Fitz And The Tantrums,24.887101848211547,19.39303971687043,34.179399281749916,HandClap,20.0
2017-01-08,hot-100,J. Cole,24.887101848211547,11.0,34.179399281749916,Immortal,5.0
2017-01-08,hot-100,Alessia Cara,24.887101848211547,19.39303971687043,34.179399281749916,How Far I'll Go,19.0
2017-01-08,hot-100,Tim McGraw,24.887101848211547,19.39303971687043,34.179399281749916,How I'll Always Be,12.0
2017-01-08,hot-100,Big Sean,0.0,38.0,34.179399281749916,Moves,19.0
2017-01-08,hot-100,Old Dominion,24.887101848211547,19.39303971687043,34.179399281749916,Song For Another Time,18.0
2017-01-08,hot-100,Dwayne Johnson,24.887101848211547,19.39303971687043,34.179399281749916,You're Welcome,13.0
2017-01-08,hot-100,DJ Luke Nasty,24.887101848211547,19.39303971687043,34.179399281749916,OTW,8.0
2017-01-08,hot-100,21 Savage,24.887101848211547,19.39303971687043,34.179399281749916,Red Opps,5.0
2017-01-08,hot-100,Rae Sremmurd,24.887101848211547,26.0,34.179399281749916,Swang,26.0
2017-01-08,hot-100,Noah Cyrus Featuring Labrinth,24.887101848211547,46.0,34.179399281749916,Make Me (Cry),15.0
2017-01-08,hot-100,Clean Bandit Featuring Sean Paul & Anne-Marie,24.887101848211547,9.0,34.179399281749916,Rockabye,27.0
2017-01-08,hot-100,Dustin Lynch,0.0,19.39303971687043,34.179399281749916,Seein' Red,9.0
2017-01-08,hot-100,KYLE Featuring Lil Yachty,0.0,4.0,34.179399281749916,iSpy,30.0
2017-01-08,hot-100,Train,24.887101848211547,41.0,34.179399281749916,Play That Song,20.0
2017-01-08,hot-100,Eric Church Featuring Rhiannon Giddens,0.0,19.39303971687043,34.179399281749916,Kill A Word,15.0
2017-01-08,hot-100,Lady Gaga,24.887101848211547,4.0,34.179399281749916,Million Reasons,20.0
2017-01-08,hot-100,Marshmello,24.887101848211547,19.39303971687043,34.179399281749916,Alone,10.0
2017-01-08,hot-100,Travis Scott,0.0,32.0,34.179399281749916,Goosebumps,34.0
2017-01-08,hot-100,A Boogie Wit da Hoodie,0.0,19.39303971687043,34.179399281749916,My Sh*t,12.0
2017-01-08,hot-100,Childish Gambino,24.887101848211547,12.0,34.179399281749916,Redbone,43.0
2017-01-08,hot-100,The Chainsmokers Featuring Phoebe Ryan,24.887101848211547,18.0,34.179399281749916,All We Know,16.0
2017-01-08,hot-100,Chris Stapleton,0.0,19.39303971687043,34.179399281749916,Parachute,5.0
2017-01-08,hot-100,Michael Ray,0.0,19.39303971687043,34.179399281749916,Think A Little Less,16.0
2017-01-08,hot-100,Maren Morris,0.0,19.39303971687043,34.179399281749916,80s Mercedes,13.0
2017-01-08,hot-100,Andy Grammer,24.887101848211547,19.39303971687043,34.179399281749916,Fresh Eyes,18.0
2017-01-08,hot-100,Steve Aoki & Louis Tomlinson,24.887101848211547,19.39303971687043,34.179399281749916,Just Hold On,6.0
2017-01-08,hot-100,Rihanna,0.0,19.39303971687043,34.179399281749916,Sex With Me,15.0
2017-01-08,hot-100,Kodak Black,0.0,19.39303971687043,34.179399281749916,No Flockin,1.0
2017-01-08,hot-100,A Boogie Wit da Hoodie Featuring DJ SPINKING,0.0,19.39303971687043,34.179399281749916,Timeless,4.0
2017-01-08,hot-100,Nicki Minaj X Mike WiLL Made-It,0.0,19.39303971687043,34.179399281749916,Black Barbies,2.0
2017-01-08,hot-100,Kaleo,0.0,19.39303971687043,34.179399281749916,Way Down We Go,8.0
2017-01-08,hot-100,Olivia O'Brien,0.0,19.39303971687043,34.179399281749916,Hate U Love U,1.0
2017-01-08,hot-100,Daddy Yankee,0.0,19.39303971687043,34.179399281749916,Shaky Shaky,2.0
2017-01-15,hot-100,Migos Featuring Lil Uzi Vert,2.0,1.0,1.0,Bad And Boujee,36.0
2017-01-15,hot-100,Rae Sremmurd Featuring Gucci Mane,1.0,1.0,2.0,Black Beatles,27.0
2017-01-15,hot-100,The Chainsmokers Featuring Halsey,4.0,1.0,3.0,Closer,52.0
2017-01-15,hot-100,The Weeknd Featuring Daft Punk,3.0,1.0,4.0,Starboy,30.0
2017-01-15,hot-100,Bruno Mars,5.0,4.0,5.0,24K Magic,41.0
2017-01-15,hot-100,Ariana Grande Featuring Nicki Minaj,7.0,4.0,6.0,Side To Side,28.0
2017-01-15,hot-100,Maroon 5 Featuring Kendrick Lamar,11.0,6.0,7.0,Don't Wanna Know,27.0
2017-01-15,hot-100,DJ Snake Featuring Justin Bieber,8.0,4.0,8.0,Let Me Love You,33.0
2017-01-15,hot-100,Drake,9.0,8.0,9.0,Fake Love,25.0
2017-01-15,hot-100,Machine Gun Kelly x Camila Cabello,12.0,4.0,10.0,Bad Things,23.0
2017-01-15,hot-100,Zay Hilfigerrr & Zayion McCall,6.0,5.0,11.0,Juju On That Beat (TZ Anthem),21.0
2017-01-15,hot-100,Alessia Cara,15.0,8.0,12.0,Scars To Your Beautiful,43.0
2017-01-15,hot-100,twenty one pilots,13.0,2.0,13.0,Heathens,39.0
2017-01-15,hot-100,Zayn / Taylor Swift,22.0,2.0,14.0,I Don't Wanna Live Forever (Fifty Shades Darker),23.0
